,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,paid
1624,40228,1000000,4,0.0,0.0,0.0,15,31598,3138,1614,767,3109,0
1625,38376,1000000,4,1.7,3.3,0.0,15,29341,5231,1617,559,1627,0
1626,2418119,10000000,4,1.9,4.4,0.0,16,2115189,109073,68740,31263,93851,0
1627,2250585,10000000,4,0.1,0.2,0.0,16,1679256,349509,110139,33769,77909,0
1628,1885400,100000000,4,1.5,3.4,0.0,16,1457939,204104,82766,37713,102876,0
1629,1722914,50000000,4,0.0,0.1,0.0,16,971880,411449,149162,67898,122523,0
1630,1227499,50000000,4,0.4,1.0,0.0,16,874832,188710,81957,24555,57442,0
1631,1179329,50000000,4,0.3,0.6,0.0,16,827203,212916,72158,20014,47036,0
1632,989128,10000000,4,1.4,3.1,0.0,16,822940,98085,27173,10857,30072,0
1633,973750,50000000,4,1.3,3.1,0.0,16,782878,86362,36481,20294,47732,0
1634,959675,10000000,4,0.0,0.0,0.0,16,567896,293661,71260,10616,16239,0
1635,812635,10000000,4,0.9,2.0,0.0,16,696255,44418,29406,11114,31439,0
1636,776334,10000000,4,0.3,0.7,0.0,16,646022,57146,31706,10542,30916,0
1637,749320,5000000,4,0.4,0.8,0.0,16,626300,43123,34484,11904,33506,0
1638,736769,10000000,4,0.0,0.1,0.0,16,448241,128403,56855,32637,70630,0
1639,671436,5000000,4,0.1,0.3,0.0,16,519890,94490,35754,7146,14154,0
1640,644092,50000000,4,0.0,0.0,0.0,16,438288,122199,48502,10315,24785,0
1641,619037,10000000,4,0.1,0.3,0.0,16,372307,186153,34938,8682,16954,0
1642,594298,50000000,4,0.0,0.0,0.0,16,351126,133461,52620,18611,38479,0
1643,512584,10000000,4,0.0,0.0,0.0,16,423301,51998,16672,5227,15383,0
1644,501384,50000000,4,0.0,0.0,0.0,16,366058,57001,26960,10931,40431,0
1645,496119,50000000,3,0.1,0.2,0.0,16,272448,47916,39085,30303,106365,0
1646,487582,10000000,4,9.5,23.0,0.0,16,412226,28805,13965,6683,25900,0
1647,476458,10000000,4,0.8,1.6,0.0,16,349671,71362,32006,8438,14979,0
1648,469540,10000000,4,0.1,0.3,0.0,16,290381,116449,28401,11911,22396,0
1649,455543,10000000,4,0.1,0.3,0.0,16,278658,96142,40301,11592,28847,0
1650,455543,10000000,4,0.1,0.3,0.0,16,261241,79874,29387,6949,13159,0
1651,447182,10000000,4,0.2,0.4,0.0,16,268217,99646,32509,13708,33099,0
1652,444744,5000000,4,0.1,0.3,0.0,16,278942,118805,37241,3989,5764,0
1653,436327,10000000,4,3.1,7.2,0.0,16,395758,20443,5961,3503,10659,0
1654,427255,10000000,4,0.8,1.8,0.0,16,339689,43523,20765,6855,16421,0
1655,414385,10000000,4,0.2,0.4,0.0,16,263839,60130,32687,15192,42536,0
1656,390612,50000000,4,0.1,0.1,0.0,16,278658,96142,40301,11592,28847,0
1657,390612,50000000,4,0.1,0.1,0.0,16,261241,79874,29387,6949,13159,0
1658,390247,10000000,4,0.3,0.8,0.0,16,294829,41379,21513,10462,22062,0
1659,385276,10000000,3,0.3,0.6,0.0,16,177110,86666,32643,15452,73403,0
1660,383907,10000000,4,0.5,1.1,0.0,16,235989,89750,31642,9154,17370,0
1661,373807,10000000,4,0.2,0.4,0.0,16,278606,40890,19026,8084,27200,0
1662,362929,10000000,4,0.0,0.1,0.0,16,275235,47874,18870,5187,15761,0
1663,362457,10000000,3,38.5,40.8,0.0,16,191463,65275,29507,22567,53642,0
1664,356922,10000000,4,0.1,0.2,0.0,16,220533,74021,26076,9155,27135,0
1665,354330,5000000,4,0.3,0.7,0.0,16,254242,54793,18181,5871,21241,0
1666,327444,10000000,4,0.0,0.1,0.0,16,284875,15522,10304,3358,13383,0
1667,321011,10000000,4,0.1,0.3,0.0,16,259952,33889,10369,4149,12649,0
1668,316607,10000000,4,0.7,1.6,0.0,16,237255,54313,12947,3620,8468,0
1669,313263,10000000,4,1.4,3.0,0.0,16,280133,16345,6318,2661,7803,0
1670,304117,10000000,4,0.7,1.5,0.0,16,177133,67223,25574,10696,23488,0
1671,293234,5000000,4,0.0,0.0,0.0,16,174650,58124,28261,10792,21405,0
1672,290063,10000000,4,1.3,2.7,0.0,16,247415,22317,7612,3036,9680,0
1673,287827,10000000,4,0.1,0.2,0.0,16,188715,59303,19724,5646,14436,0
1674,283889,5000000,4,0.0,0.0,0.0,16,194268,61126,18046,3469,6978,0
1675,277485,10000000,4,0.3,0.6,0.0,16,224023,28333,9358,4014,11754,0
1676,264230,10000000,4,0.4,1.1,0.0,16,217546,20368,8725,4167,13422,0
1677,248190,1000000,4,5.7,11.4,0.0,16,220987,10593,4765,2431,9412,0
1678,245709,10000000,4,0.6,1.4,0.0,16,206426,17793,7608,4503,9376,0
1679,236235,10000000,4,4.2,8.8,0.0,16,186167,30988,8397,2702,7978,0
1680,235887,1000000,4,0.4,0.9,0.0,16,185227,31473,10830,2645,5709,0
1681,232803,5000000,4,1.9,3.7,0.0,16,175261,35702,14082,3142,4614,0
1682,228204,10000000,4,0.2,0.5,0.0,16,181563,21290,9942,4038,11368,0
1683,221349,10000000,3,0.1,0.3,0.0,16,113346,23864,14334,9889,59914,0
1684,218894,5000000,4,0.9,1.9,0.0,16,180588,21920,8357,2413,5614,0
1685,218842,10000000,4,541.1,7.2,0.0,16,130283,43254,23231,8317,13755,0
1686,214916,5000000,4,0.6,1.3,0.0,16,161430,31740,8811,3932,9000,0
1687,214864,10000000,4,0.2,0.4,0.0,16,132364,28059,18579,9050,26810,0
1688,214313,10000000,4,17.1,5556.2,0.0,16,189623,16387,4835,935,2530,0
1689,210662,10000000,3,1646.0,2.7,0.0,16,84777,34401,27058,17819,46604,0
1690,191924,10000000,4,0.9,2.3,0.0,16,154792,16507,5190,2903,12529,0
1691,182995,1000000,4,1.9,3.3,0.0,16,129657,29055,10347,3745,10188,0
1692,182761,10000000,4,1.4,2.8,0.0,16,127393,20564,11388,5948,17466,0
1693,181110,10000000,4,2.6,5.7,0.0,16,142345,22175,8955,2286,5347,0
1694,178241,10000000,4,0.6,1.2,0.0,16,117919,40925,10450,2802,6142,0
1695,170069,1000000,4,0.1,0.2,0.0,16,121027,17716,9108,5598,16616,0
1696,169669,1000000,4,15.1,23.0,0.0,16,112145,39957,13125,1904,2536,0
1697,161543,5000000,4,0.0,0.1,0.0,16,131821,16783,6607,2394,3934,0
1698,161284,10000000,4,1.0,2.2,0.0,16,106127,23103,11207,5583,15262,0
1699,161284,10000000,4,1.0,2.2,0.0,16,120322,18644,5765,1708,3417,0
1700,160717,5000000,4,0.1,0.2,0.0,16,130759,11569,5899,3304,9183,0
1701,159344,5000000,4,0.0,0.0,0.0,16,81269,41668,14268,5012,17124,0
1702,157519,5000000,4,0.9,1.4,0.0,16,95422,29899,11554,6611,14031,0
1703,157049,1000000,4,3.6,8.3,0.0,16,115329,28558,7955,1715,3489,0
1704,153454,1000000,4,0.6,1.3,0.0,16,129103,9202,6664,2607,5875,0
1705,153087,5000000,4,0.2,0.5,0.0,16,120977,15730,6931,2476,6971,0
1706,151046,1000000,4,0.1,0.2,0.0,16,124092,10387,7555,2178,6832,0
1707,150279,5000000,4,3.3,5.9,0.0,16,121012,19182,3828,1578,4677,0
1708,149858,10000000,4,0.0,0.1,0.0,16,106127,23103,11207,5583,15262,0
1709,149858,10000000,4,0.0,0.1,0.0,16,120322,18644,5765,1708,3417,0
1710,149553,1000000,4,0.0,0.1,0.0,16,108634,29499,8257,1406,1755,0
1711,149422,5000000,4,0.2,0.5,0.0,16,88307,24693,12946,6798,16675,0
1712,146848,1000000,4,0.2,0.3,0.0,16,115040,22564,3627,1508,4107,0
1713,143930,5000000,4,0.0,0.0,0.0,16,94662,31667,11131,2545,3923,0
1714,136542,5000000,4,0.0,0.0,0.0,16,82242,30159,18219,2815,3104,0
1715,130077,1000000,4,0.1,0.1,0.0,16,107379,11378,3489,2769,5059,0
1716,129132,10000000,4,0.1,0.2,0.0,16,87481,19612,7874,3114,11048,0
1717,127293,10000000,4,0.0,0.0,0.0,16,88424,9776,7448,5279,16363,0
1718,127030,10000000,4,0.3,0.8,0.0,16,107638,9411,3632,1626,4720,0
1719,126774,5000000,4,0.0,0.1,0.0,16,91833,23213,6258,1839,3628,0
1720,124219,1000000,4,0.0,0.0,0.0,16,94486,19855,5828,1249,2799,0
1721,123095,1000000,4,0.1,0.2,0.0,16,97069,17257,5147,1266,2354,0
1722,121222,10000000,4,4.6,10.4,0.0,16,74343,25022,11196,3811,6848,0
1723,120533,1000000,4,0.0,0.0,0.0,16,74096,21404,10592,4736,9702,0
1724,115437,5000000,4,0.2,0.5,0.0,16,85169,16622,6802,1848,4994,0
1725,112408,1000000,4,0.9,1.8,0.0,16,101036,3607,3237,1229,3297,0
1726,111595,1000000,4,0.9,2.3,0.0,16,88950,14856,4297,1385,2103,0
1727,110723,10000000,4,0.9,1.9,0.0,16,64184,18332,9385,6688,12132,0
1728,109530,5000000,4,1.9,4.1,0.0,16,99987,4766,1469,953,2353,0
1729,108917,10000000,3,1.1,2.5,0.0,16,50813,16480,11825,6166,23631,0
